  nnod     Lon    Lat      Cost    hs      dir   
  74550  -87.713  25.669   0.000  1.10 123.89 
  74551  -87.680  25.669   0.047  1.11 124.57 
  74552  -87.646  25.669   0.093  1.11 125.24 
  74553  -87.613  25.669   0.140  1.12 125.91 
  74554  -87.580  25.669   0.186  1.12 126.36 
  74555  -87.546  25.669   0.233  1.12 126.67 
  74556  -87.513  25.669   0.279  1.12 126.98 
  74557  -87.480  25.669   0.326  1.13 127.29 
  74558  -87.446  25.669   0.372  1.13 127.63 
  74559  -87.413  25.669   0.419  1.13 127.99 
  74560  -87.380  25.669   0.465  1.13 128.34 
  74561  -87.346  25.669   0.512  1.05 128.54 
  74562  -87.313  25.669   0.558  1.05 129.08 
  74563  -87.280  25.669   0.605  1.05 129.63 
  74564  -87.246  25.669   0.651  1.05 130.13 
  74565  -87.213  25.669   0.698  1.04 130.61 
  74566  -87.180  25.669   0.744  1.04 131.06 
  74567  -87.146  25.669   0.791  1.04 131.49 
  74568  -87.113  25.669   0.837  1.04 131.93 
  74569  -87.080  25.669   0.884  1.04 132.38 
  74570  -87.046  25.669   0.930  1.04 132.83 
  74571  -87.013  25.669   0.977  1.03 133.28 
  74572  -86.980  25.669   1.023  1.03 133.60 
  74573  -86.946  25.669   1.070  1.03 133.85 
  74574  -86.913  25.669   1.116  1.02 134.09 
  74575  -86.880  25.669   1.163  1.02 134.33 
  74576  -86.846  25.669   1.209  1.01 134.57 
  74577  -86.813  25.669   1.256  1.01 134.81 
  74578  -86.780  25.669   1.302  1.00 135.05 
  74579  -86.746  25.669   1.349  1.00 135.29 
  74580  -86.713  25.669   1.395  1.00 135.53 
  74581  -86.680  25.669   1.442  0.99 135.77 
  74582  -86.646  25.669   1.488  0.99 136.02 
  74583  -86.613  25.669   1.535  0.92 138.83 
  74584  -86.580  25.669   1.581  0.92 139.19 
  74585  -86.546  25.669   1.628  0.92 139.50 
  74586  -86.513  25.669   1.674  0.92 139.95 
  74587  -86.480  25.669   1.721  0.92 140.52 
  74588  -86.446  25.669   1.767  0.92 141.09 
  74589  -86.413  25.669   1.814  0.92 141.66 
  74590  -86.380  25.669   1.860  0.92 141.91 
  74591  -86.346  25.669   1.907  0.92 141.96 
  74592  -86.313  25.669   1.953  0.93 142.23 
  74593  -86.280  25.669   2.000  0.93 142.70 
  74594  -86.246  25.669   2.046  0.93 143.17 
  74595  -86.213  25.669   2.093  0.94 143.64 
  74596  -86.180  25.669   2.139  0.94 143.77 
  74597  -86.146  25.669   2.186  0.94 143.68 
  74598  -86.113  25.669   2.232  0.95 143.59 
  74599  -86.080  25.669   2.279  0.95 143.50 
  74600  -86.046  25.669   2.325  0.95 143.45 
  74601  -86.013  25.669   2.372  0.95 143.41 
  74602  -85.980  25.669   2.418  0.95 143.31 
  74603  -85.946  25.669   2.465  0.95 143.17 
  74604  -85.913  25.669   2.511  0.87 144.35 
  74605  -85.880  25.669   2.558  0.87 144.11 
  74606  -85.846  25.669   2.604  0.87 143.99 
  74607  -85.813  25.669   2.651  0.87 143.94 
  74608  -85.780  25.669   2.697  0.87 143.83 
  74609  -85.746  25.669   2.744  0.87 143.68 
  74610  -85.713  25.669   2.790  0.87 143.59 
  74611  -85.680  25.669   2.837  0.86 143.54 
  74612  -85.646  25.669   2.883  0.86 143.48 
  74613  -85.613  25.669   2.930  0.86 143.43 
  74614  -85.580  25.669   2.976  0.86 143.05 
  74615  -85.546  25.669   3.023  0.86 142.45 
  74616  -85.513  25.669   3.069  0.86 141.86 
  74617  -85.480  25.669   3.116  0.85 141.27 
  74618  -85.446  25.669   3.162  0.85 140.71 
  74619  -85.413  25.669   3.209  0.85 140.17 
  74620  -85.380  25.669   3.256  0.85 139.42 
  74621  -85.346  25.669   3.302  0.84 138.54 
  74622  -85.313  25.669   3.349  0.83 137.70 
  74623  -85.280  25.669   3.395  0.83 136.89 
  74624  -85.246  25.669   3.442  0.82 136.08 
  74625  -85.213  25.669   3.488  0.81 135.27 
  74626  -85.180  25.669   3.535  0.73 136.15 
  74627  -85.146  25.669   3.581  0.71 135.69 
  74628  -85.113  25.669   3.628  0.70 135.11 
  74629  -85.080  25.669   3.674  0.69 134.42 
  74630  -85.046  25.669   3.721  0.68 133.74 
  74631  -85.013  25.669   3.767  0.66 133.05 
  74632  -84.980  25.669   3.814  0.65 132.64 
  74633  -84.946  25.669   3.860  0.65 132.41 
  74634  -84.913  25.669   3.907  0.64 132.18 
  74635  -84.880  25.669   3.953  0.63 131.94 
  74636  -84.846  25.669   4.000  0.62 131.97 
  74637  -84.813  25.669   4.046  0.61 132.11 
  74638  -84.780  25.669   4.093  0.60 132.14 
  74639  -84.746  25.669   4.139  0.60 132.10 
  74640  -84.713  25.669   4.186  0.59 132.08 
  74641  -84.680  25.669   4.232  0.58 132.08 
