  nnod     Lon    Lat      Cost    hs      dir   
 149997  -63.663  25.794  24.588  1.62  24.93 
 149998  -63.638  25.794  24.625  1.62  25.00 
 149999  -63.613  25.794  24.661  1.62  25.06 
 150000  -63.588  25.794  24.697  1.62  25.12 
 150001  -63.563  25.794  24.733  1.62  25.20 
 150002  -63.538  25.794  24.769  1.61  25.27 
 150003  -63.513  25.794  24.806  1.61  25.34 
 150004  -63.488  25.794  24.842  1.61  25.42 
 150005  -63.463  25.794  24.878  1.61  25.49 
 150006  -63.438  25.794  24.914  1.60  25.56 
 150007  -63.413  25.794  24.950  1.60  25.64 
 150008  -63.388  25.794  24.987  1.60  25.70 
 150009  -63.363  25.794  25.023  1.59  25.73 
 150010  -63.338  25.794  25.059  1.59  25.77 
 150011  -63.313  25.794  25.095  1.59  25.81 
 150012  -63.288  25.794  25.131  1.58  25.85 
 150013  -63.263  25.794  25.167  1.58  25.89 
 150014  -63.238  25.794  25.203  1.58  25.93 
 150015  -63.213  25.794  25.239  1.57  25.97 
 150016  -63.188  25.794  25.275  1.57  25.98 
 150017  -63.163  25.794  25.311  1.56  25.98 
 150018  -63.138  25.794  25.347  1.56  25.98 
 150019  -63.113  25.794  25.384  1.56  25.98 
 150020  -63.088  25.794  25.420  1.55  25.97 
 150021  -63.063  25.794  25.456  1.55  25.97 
 150022  -63.038  25.794  25.492  1.55  25.97 
 150023  -63.013  25.794  25.528  1.57  20.24 
 150024  -62.988  25.794  25.564  1.57  20.22 
 150025  -62.963  25.794  25.600  1.57  20.13 
 150026  -62.938  25.794  25.636  1.56  20.04 
 150027  -62.913  25.794  25.672  1.56  19.95 
 150028  -62.888  25.794  25.708  1.56  19.87 
 150029  -62.863  25.794  25.744  1.56  19.78 
 150030  -62.838  25.794  25.780  1.55  19.69 
 150031  -62.813  25.794  25.816  1.55  19.60 
 150032  -62.788  25.794  25.852  1.55  19.51 
 150033  -62.763  25.794  25.888  1.55  19.48 
 150034  -62.738  25.794  25.924  1.54  19.45 
 150035  -62.713  25.794  25.960  1.54  19.42 
 150036  -62.688  25.794  25.995  1.54  19.39 
 150037  -62.663  25.794  26.032  1.54  19.36 
 150038  -62.638  25.794  26.068  1.53  19.33 
 150039  -62.613  25.794  26.104  1.53  19.30 
 150040  -62.588  25.794  26.140  1.53  19.24 
 150041  -62.563  25.794  26.176  1.53  19.13 
 150042  -62.538  25.794  26.212  1.53  19.02 
 150043  -62.513  25.794  26.248  1.53  18.90 
 150044  -62.488  25.794  26.284  1.52  18.79 
 150045  -62.463  25.794  26.319  1.52  18.68 
 150046  -62.438  25.794  26.355  1.52  18.56 
 150047  -62.413  25.794  26.391  1.52  18.45 
 150048  -62.388  25.794  26.427  1.52  18.40 
 150049  -62.363  25.794  26.463  1.52  18.43 
 150050  -62.338  25.794  26.499  1.52  18.45 
 150051  -62.313  25.794  26.535  1.56  10.95 
 150052  -62.288  25.794  26.571  1.56  10.98 
 150053  -62.263  25.794  26.607  1.56  11.00 
 150054  -62.238  25.794  26.643  1.56  11.03 
 150055  -62.213  25.794  26.679  1.56  11.05 
 150056  -62.188  25.794  26.715  1.56  11.08 
 150057  -62.163  25.794  26.751  1.56  11.12 
 150058  -62.138  25.794  26.787  1.56  11.17 
 150059  -62.113  25.794  26.823  1.56  11.22 
 150060  -62.088  25.794  26.859  1.55  11.27 
 150061  -62.063  25.794  26.895  1.55  11.31 
 150062  -62.038  25.794  26.931  1.55  11.36 
 150063  -62.013  25.794  26.967  1.55  11.41 
 150064  -61.988  25.794  27.003  1.55  11.47 
 150065  -61.963  25.794  27.039  1.55  11.53 
 150066  -61.938  25.794  27.075  1.55  11.60 
 150067  -61.913  25.794  27.111  1.55  11.66 
 150068  -61.888  25.794  27.147  1.54  11.73 
 150069  -61.863  25.794  27.183  1.54  11.79 
 150070  -61.838  25.794  27.219  1.54  11.85 
 150071  -61.813  25.794  27.255  1.54  11.92 
 150072  -61.788  25.794  27.291  1.54  11.98 
 150073  -61.763  25.794  27.327  1.54  12.05 
 150074  -61.738  25.794  27.363  1.54  12.11 
 150075  -61.713  25.794  27.399  1.54  12.18 
 150076  -61.688  25.794  27.435  1.54  12.25 
 150077  -61.663  25.794  27.471  1.54  12.31 
 150078  -61.638  25.794  27.507  1.60   6.99 
 150079  -61.613  25.794  27.543  1.60   7.03 
 150080  -61.588  25.794  27.579  1.60   7.13 
 150081  -61.563  25.794  27.615  1.60   7.22 
 150082  -61.538  25.794  27.651  1.60   7.31 
 150083  -61.513  25.794  27.687  1.60   7.40 
 150084  -61.488  25.794  27.723  1.60   7.48 
 150085  -61.463  25.794  27.759  1.60   7.57 
 150086  -61.438  25.794  27.795  1.60   7.66 
 150087  -61.413  25.794  27.831  1.60   7.75 
 150088  -61.388  25.794  27.867  1.60   7.84 
 150089  -61.363  25.794  27.903  1.60   7.96 
 150090  -61.338  25.794  27.940  1.60   8.09 
 150091  -61.313  25.794  27.976  1.60   8.21 
 150092  -61.288  25.794  28.012  1.59   8.33 
 150093  -61.263  25.794  28.048  1.59   8.45 
 150094  -61.238  25.794  28.084  1.59   8.58 
 150095  -61.213  25.794  28.120  1.59   8.70 
 150096  -61.188  25.794  28.156  1.59   8.81 
 150097  -61.163  25.794  28.192  1.59   8.91 
 150098  -61.138  25.794  28.228  1.59   9.00 
 150099  -61.113  25.794  28.264  1.59   9.10 
 150100  -61.088  25.794  28.300  1.59   9.20 
 150101  -61.063  25.794  28.336  1.59   9.30 
 150102  -61.038  25.794  28.373  1.59   9.39 
 150103  -61.013  25.794  28.409  1.59   9.49 
 150104  -60.988  25.794  28.445  1.59   9.59 
 150105  -60.963  25.794  28.481  1.59   9.68 
 150106  -60.938  25.794  28.517  1.63   3.55 
 150107  -60.913  25.794  28.553  1.62   3.56 
 150108  -60.888  25.794  28.589  1.62   3.58 
 150109  -60.863  25.794  28.625  1.62   3.59 
 150110  -60.838  25.794  28.661  1.62   3.60 
 150111  -60.813  25.794  28.697  1.62   3.61 
 150112  -60.788  25.794  28.733  1.62   3.59 
 150113  -60.763  25.794  28.770  1.62   3.53 
 150114  -60.738  25.794  28.806  1.61   3.47 
 150115  -60.713  25.794  28.842  1.61   3.42 
 150116  -60.688  25.794  28.878  1.61   3.36 
 150117  -60.663  25.794  28.914  1.61   3.31 
 150118  -60.638  25.794  28.950  1.60   3.25 
 150119  -60.613  25.794  28.986  1.60   3.19 
 150120  -60.588  25.794  29.022  1.60   3.13 
 150121  -60.563  25.794  29.058  1.60   3.06 
 150122  -60.538  25.794  29.094  1.60   2.99 
 150123  -60.513  25.794  29.130  1.60   2.92 
 150124  -60.488  25.794  29.166  1.60   2.85 
 150125  -60.463  25.794  29.203  1.60   2.78 
 150126  -60.438  25.794  29.239  1.60   2.71 
 150127  -60.413  25.794  29.275  1.60   2.64 
 150128  -60.388  25.794  29.311  1.60   2.59 
 150129  -60.363  25.794  29.347  1.60   2.53 
 150130  -60.338  25.794  29.383  1.60   2.47 
 150131  -60.313  25.794  29.419  1.60   2.42 
 150132  -60.288  25.794  29.455  1.60   2.36 
 150133  -60.263  25.794  29.491  1.60   2.30 
 150134  -60.238  25.794  29.528  1.67 358.07 
 150135  -60.213  25.794  29.564  1.67 358.03 
 150136  -60.188  25.794  29.600  1.67 357.99 
 150137  -60.163  25.794  29.636  1.67 357.93 
 150138  -60.138  25.794  29.672  1.67 357.88 
 150139  -60.113  25.794  29.708  1.66 357.83 
 150140  -60.088  25.794  29.744  1.66 357.78 
 150141  -60.063  25.794  29.780  1.66 357.73 
 150142  -60.038  25.794  29.816  1.66 357.68 
 150143  -60.013  25.794  29.853  1.66 357.63 
 150144  -59.988  25.794  29.889  1.66 357.58 
 150145  -59.963  25.794  29.925  1.66 357.53 
 150146  -59.938  25.794  29.961  1.66 357.47 
 150147  -59.913  25.794  29.997  1.65 357.42 
 150148  -59.888  25.794  30.033  1.65 357.36 
 150149  -59.863  25.794  30.069  1.65 357.31 
 150150  -59.838  25.794  30.106  1.65 357.25 
 150151  -59.813  25.794  30.142  1.65 357.20 
 150152  -59.788  25.794  30.178  1.65 357.15 
 150153  -59.763  25.794  30.214  1.65 357.10 
 150154  -59.738  25.794  30.250  1.65 357.04 
 150155  -59.713  25.794  30.286  1.64 356.99 
 150156  -59.688  25.794  30.323  1.64 356.93 
 150157  -59.663  25.794  30.359  1.64 356.88 
 150158  -59.638  25.794  30.395  1.64 356.82 
 150159  -59.613  25.794  30.431  1.64 356.77 
 150160  -59.588  25.794  30.467  1.64 356.74 
 150161  -59.563  25.794  30.504  1.68 353.26 
 150162  -59.538  25.794  30.540  1.68 353.23 
 150163  -59.513  25.794  30.576  1.68 353.20 
 150164  -59.488  25.794  30.612  1.67 353.17 
 150165  -59.463  25.794  30.648  1.67 353.14 
 150166  -59.438  25.794  30.684  1.67 353.11 
 150167  -59.413  25.794  30.721  1.67 353.08 
 150168  -59.388  25.794  30.757  1.67 353.07 
 150169  -59.363  25.794  30.793  1.67 353.08 
 150170  -59.338  25.794  30.829  1.66 353.08 
 150171  -59.313  25.794  30.865  1.66 353.09 
 150172  -59.288  25.794  30.902  1.66 353.09 
 150173  -59.263  25.794  30.938  1.66 353.10 
 150174  -59.238  25.794  30.974  1.65 353.10 
 150175  -59.213  25.794  31.010  1.65 353.11 
 150176  -59.188  25.794  31.046  1.65 353.13 
 150177  -59.163  25.794  31.082  1.65 353.17 
 150178  -59.138  25.794  31.119  1.64 353.20 
 150179  -59.113  25.794  31.155  1.64 353.23 
 150180  -59.088  25.794  31.191  1.64 353.26 
 150181  -59.063  25.794  31.227  1.64 353.30 
 150182  -59.038  25.794  31.263  1.63 353.33 
 150183  -59.013  25.794  31.300  1.63 353.36 
 150184  -58.988  25.794  31.336  1.63 353.36 
 150185  -58.963  25.794  31.372  1.62 353.32 
 150186  -58.938  25.794  31.408  1.62 353.29 
 150187  -58.913  25.794  31.444  1.62 353.25 
 150188  -58.888  25.794  31.480  1.61 353.21 
 150189  -58.863  25.794  31.516  1.67 349.87 
 150190  -58.838  25.794  31.553  1.66 349.87 
 150191  -58.813  25.794  31.589  1.66 349.86 
 150192  -58.788  25.794  31.625  1.66 349.83 
 150193  -58.763  25.794  31.661  1.65 349.77 
 150194  -58.738  25.794  31.697  1.65 349.71 
 150195  -58.713  25.794  31.733  1.65 349.64 
 150196  -58.688  25.794  31.769  1.65 349.58 
 150197  -58.663  25.794  31.805  1.64 349.52 
 150198  -58.638  25.794  31.841  1.64 349.46 
 150199  -58.613  25.794  31.877  1.64 349.40 
 150200  -58.588  25.794  31.913  1.64 349.38 
 150201  -58.563  25.794  31.949  1.63 349.39 
 150202  -58.538  25.794  31.986  1.63 349.41 
 150203  -58.513  25.794  32.022  1.63 349.42 
 150204  -58.488  25.794  32.058  1.62 349.44 
 150205  -58.463  25.794  32.094  1.62 349.45 
 150206  -58.438  25.794  32.130  1.61 349.47 
 150207  -58.413  25.794  32.166  1.61 349.48 
 150208  -58.388  25.794  32.202  1.61 349.45 
 150209  -58.363  25.794  32.238  1.61 349.43 
 150210  -58.338  25.794  32.275  1.60 349.40 
 150211  -58.313  25.794  32.311  1.60 349.37 
 150212  -58.288  25.794  32.347  1.60 349.35 
 150213  -58.263  25.794  32.383  1.60 349.32 
 150214  -58.238  25.794  32.419  1.59 349.29 
 150215  -58.213  25.794  32.455  1.59 349.27 
 150216  -58.188  25.794  32.491  1.59 349.26 
 150217  -58.163  25.794  32.527  1.70 347.56 
 150218  -58.138  25.794  32.563  1.70 347.52 
 150219  -58.113  25.794  32.600  1.69 347.49 
 150220  -58.088  25.794  32.636  1.69 347.45 
 150221  -58.063  25.794  32.672  1.69 347.41 
 150222  -58.038  25.794  32.708  1.69 347.37 
 150223  -58.013  25.794  32.744  1.69 347.33 
 150224  -57.988  25.794  32.780  1.69 347.30 
 150225  -57.963  25.794  32.816  1.69 347.30 
 150226  -57.938  25.794  32.852  1.69 347.29 
 150227  -57.913  25.794  32.888  1.69 347.28 
 150228  -57.888  25.794  32.924  1.69 347.27 
 150229  -57.863  25.794  32.960  1.69 347.27 
 150230  -57.838  25.794  32.997  1.69 347.26 
 150231  -57.813  25.794  33.033  1.69 347.25 
 150232  -57.788  25.794  33.069  1.69 347.24 
 150233  -57.763  25.794  33.105  1.69 347.23 
 150234  -57.738  25.794  33.142  1.68 347.21 
 150235  -57.713  25.794  33.178  1.68 347.19 
 150236  -57.688  25.794  33.214  1.68 347.17 
 150237  -57.663  25.794  33.250  1.68 347.15 
 150238  -57.638  25.794  33.287  1.67 347.13 
 150239  -57.613  25.794  33.323  1.67 347.11 
 150240  -57.588  25.794  33.359  1.67 347.08 
 150241  -57.563  25.794  33.395  1.67 347.01 
 150242  -57.538  25.794  33.431  1.66 346.94 
 150243  -57.513  25.794  33.468  1.66 346.87 
 150244  -57.488  25.794  33.504  1.74 343.94 
 150245  -57.463  25.794  33.540  1.74 343.82 
 150246  -57.438  25.794  33.576  1.73 343.69 
 150247  -57.413  25.794  33.613  1.73 343.57 
 150248  -57.388  25.794  33.649  1.73 343.45 
 150249  -57.363  25.794  33.685  1.73 343.32 
 150250  -57.338  25.794  33.721  1.73 343.19 
 150251  -57.313  25.794  33.757  1.72 343.06 
 150252  -57.288  25.794  33.794  1.72 342.93 
 150253  -57.263  25.794  33.830  1.72 342.80 
 150254  -57.238  25.794  33.866  1.72 342.68 
 150255  -57.213  25.794  33.902  1.72 342.55 
 150256  -57.188  25.794  33.938  1.72 342.49 
 150257  -57.163  25.794  33.974  1.72 342.48 
 150258  -57.138  25.794  34.011  1.72 342.47 
 150259  -57.113  25.794  34.047  1.72 342.46 
 150260  -57.088  25.794  34.083  1.72 342.45 
 150261  -57.063  25.794  34.120  1.72 342.44 
 150262  -57.038  25.794  34.156  1.72 342.43 
 150263  -57.013  25.794  34.192  1.72 342.42 
 150264  -56.988  25.794  34.229  1.72 342.40 
 150265  -56.963  25.794  34.265  1.72 342.36 
 150266  -56.938  25.794  34.301  1.72 342.32 
 150267  -56.913  25.794  34.338  1.72 342.28 
 150268  -56.888  25.794  34.374  1.72 342.25 
 150269  -56.863  25.794  34.410  1.72 342.21 
 150270  -56.838  25.794  34.447  1.72 342.17 
 150271  -56.813  25.794  34.483  1.72 342.13 
 150272  -56.788  25.794  34.519  1.77 338.72 
 150273  -56.763  25.794  34.556  1.77 338.67 
 150274  -56.738  25.794  34.592  1.77 338.61 
 150275  -56.713  25.794  34.628  1.77 338.56 
 150276  -56.688  25.794  34.664  1.77 338.50 
 150277  -56.663  25.794  34.701  1.77 338.45 
 150278  -56.638  25.794  34.737  1.77 338.39 
 150279  -56.613  25.794  34.773  1.77 338.34 
 150280  -56.588  25.794  34.810  1.77 338.29 
 150281  -56.563  25.794  34.846  1.77 338.28 
 150282  -56.538  25.794  34.882  1.77 338.26 
 150283  -56.513  25.794  34.919  1.76 338.25 
 150284  -56.488  25.794  34.955  1.76 338.23 
 150285  -56.463  25.794  34.991  1.76 338.22 
 150286  -56.438  25.794  35.028  1.76 338.20 
 150287  -56.413  25.794  35.064  1.76 338.19 
 150288  -56.388  25.794  35.100  1.76 338.17 
 150289  -56.363  25.794  35.137  1.76 338.16 
 150290  -56.338  25.794  35.173  1.76 338.15 
 150291  -56.313  25.794  35.210  1.75 338.14 
 150292  -56.288  25.794  35.246  1.75 338.13 
 150293  -56.263  25.794  35.282  1.75 338.12 
 150294  -56.238  25.794  35.319  1.75 338.11 
 150295  -56.213  25.794  35.355  1.75 338.10 
 150296  -56.188  25.794  35.392  1.75 338.12 
 150297  -56.163  25.794  35.428  1.75 338.15 
 150298  -56.138  25.794  35.464  1.75 338.17 
 150299  -56.113  25.794  35.501  1.80 335.69 
 150300  -56.088  25.794  35.537  1.79 335.67 
 150301  -56.063  25.794  35.573  1.79 335.66 
 150302  -56.038  25.794  35.610  1.79 335.64 
 150303  -56.013  25.794  35.646  1.79 335.63 
 150304  -55.988  25.794  35.683  1.79 335.61 
 150305  -55.963  25.794  35.719  1.79 335.59 
 150306  -55.938  25.794  35.755  1.79 335.57 
 150307  -55.913  25.794  35.792  1.79 335.55 
 150308  -55.888  25.794  35.828  1.78 335.53 
 150309  -55.863  25.794  35.865  1.78 335.51 
 150310  -55.838  25.794  35.901  1.78 335.49 
 150311  -55.813  25.794  35.937  1.78 335.47 
 150312  -55.788  25.794  35.974  1.78 335.46 
 150313  -55.763  25.794  36.010  1.78 335.44 
 150314  -55.738  25.794  36.046  1.78 335.42 
 150315  -55.713  25.794  36.083  1.78 335.40 
 150316  -55.688  25.794  36.119  1.77 335.38 
 150317  -55.663  25.794  36.156  1.77 335.35 
 150318  -55.638  25.794  36.192  1.77 335.33 
 150319  -55.613  25.794  36.229  1.77 335.31 
 150320  -55.588  25.794  36.265  1.77 335.29 
 150321  -55.563  25.794  36.301  1.77 335.27 
 150322  -55.538  25.794  36.338  1.77 335.25 
 150323  -55.513  25.794  36.374  1.77 335.24 
 150324  -55.488  25.794  36.411  1.76 335.22 
 150325  -55.463  25.794  36.447  1.76 335.20 
 150326  -55.438  25.794  36.483  1.76 335.18 
 150327  -55.413  25.794  36.520  1.78 333.06 
 150328  -55.388  25.794  36.556  1.78 333.03 
 150329  -55.363  25.794  36.593  1.78 333.00 
 150330  -55.338  25.794  36.629  1.78 332.96 
 150331  -55.313  25.794  36.665  1.78 332.93 
 150332  -55.288  25.794  36.702  1.77 332.90 
 150333  -55.263  25.794  36.738  1.77 332.87 
 150334  -55.238  25.794  36.774  1.77 332.83 
 150335  -55.213  25.794  36.811  1.77 332.80 
 150336  -55.188  25.794  36.847  1.77 332.77 
 150337  -55.163  25.794  36.884  1.77 332.74 
 150338  -55.138  25.794  36.920  1.77 332.71 
 150339  -55.113  25.794  36.956  1.77 332.68 
 150340  -55.088  25.794  36.993  1.77 332.65 
 150341  -55.063  25.794  37.029  1.77 332.62 
 150342  -55.038  25.794  37.066  1.77 332.59 
 150343  -55.013  25.794  37.102  1.77 332.56 
 150344  -54.988  25.794  37.138  1.77 332.53 
 150345  -54.963  25.794  37.175  1.77 332.50 
 150346  -54.938  25.794  37.211  1.77 332.47 
 150347  -54.913  25.794  37.248  1.77 332.44 
 150348  -54.888  25.794  37.284  1.76 332.41 
 150349  -54.863  25.794  37.320  1.76 332.38 
 150350  -54.838  25.794  37.357  1.76 332.36 
 150351  -54.813  25.794  37.393  1.76 332.33 
 150352  -54.788  25.794  37.430  1.76 332.30 
 150353  -54.763  25.794  37.466  1.76 332.27 
 150354  -54.738  25.794  37.502  1.77 329.88 
 150355  -54.713  25.794  37.539  1.77 329.91 
 150356  -54.688  25.794  37.575  1.76 329.93 
 150357  -54.663  25.794  37.612  1.76 329.96 
 150358  -54.638  25.794  37.648  1.76 329.99 
 150359  -54.613  25.794  37.684  1.76 330.02 
 150360  -54.588  25.794  37.721  1.76 330.04 
 150361  -54.563  25.794  37.757  1.76 330.05 
 150362  -54.538  25.794  37.793  1.76 330.06 
 150363  -54.513  25.794  37.830  1.76 330.07 
 150364  -54.488  25.794  37.866  1.76 330.08 
 150365  -54.463  25.794  37.903  1.76 330.09 
 150366  -54.438  25.794  37.939  1.76 330.10 
 150367  -54.413  25.794  37.975  1.76 330.11 
 150368  -54.388  25.794  38.012  1.76 330.12 
 150369  -54.363  25.794  38.048  1.76 330.13 
 150370  -54.338  25.794  38.085  1.76 330.15 
 150371  -54.313  25.794  38.121  1.76 330.16 
 150372  -54.288  25.794  38.157  1.75 330.17 
 150373  -54.263  25.794  38.194  1.75 330.18 
 150374  -54.238  25.794  38.230  1.75 330.20 
 150375  -54.213  25.794  38.267  1.75 330.21 
 150376  -54.188  25.794  38.303  1.75 330.22 
 150377  -54.163  25.794  38.339  1.75 330.23 
 150378  -54.138  25.794  38.376  1.75 330.25 
 150379  -54.113  25.794  38.412  1.75 330.26 
 150380  -54.088  25.794  38.448  1.74 330.28 
 150381  -54.063  25.794  38.485  1.74 330.29 
 150382  -54.038  25.794  38.521  1.72 328.62 
 150383  -54.013  25.794  38.557  1.72 328.57 
 150384  -53.988  25.794  38.594  1.72 328.54 
 150385  -53.963  25.794  38.630  1.72 328.53 
 150386  -53.938  25.794  38.667  1.72 328.51 
 150387  -53.913  25.794  38.703  1.72 328.49 
 150388  -53.888  25.794  38.739  1.72 328.47 
 150389  -53.863  25.794  38.776  1.72 328.46 
 150390  -53.838  25.794  38.812  1.72 328.44 
 150391  -53.813  25.794  38.848  1.72 328.42 
 150392  -53.788  25.794  38.885  1.72 328.41 
 150393  -53.763  25.794  38.921  1.72 328.41 
 150394  -53.738  25.794  38.957  1.72 328.41 
 150395  -53.713  25.794  38.994  1.72 328.41 
 150396  -53.688  25.794  39.030  1.71 328.41 
 150397  -53.663  25.794  39.066  1.71 328.41 
 150398  -53.638  25.794  39.103  1.71 328.41 
 150399  -53.613  25.794  39.139  1.71 328.41 
 150400  -53.588  25.794  39.175  1.71 328.42 
 150401  -53.563  25.794  39.212  1.71 328.45 
 150402  -53.538  25.794  39.248  1.71 328.48 
 150403  -53.513  25.794  39.284  1.71 328.50 
 150404  -53.488  25.794  39.320  1.71 328.53 
 150405  -53.463  25.794  39.357  1.71 328.56 
 150406  -53.438  25.794  39.393  1.71 328.59 
 150407  -53.413  25.794  39.429  1.71 328.61 
 150408  -53.388  25.794  39.466  1.71 328.65 
 150409  -53.363  25.794  39.502  1.70 326.68 
 150410  -53.338  25.794  39.538  1.70 326.72 
 150411  -53.313  25.794  39.575  1.70 326.76 
 150412  -53.288  25.794  39.611  1.69 326.80 
 150413  -53.263  25.794  39.647  1.69 326.84 
 150414  -53.238  25.794  39.683  1.69 326.88 
 150415  -53.213  25.794  39.720  1.69 326.92 
 150416  -53.188  25.794  39.756  1.69 326.95 
 150417  -53.163  25.794  39.792  1.69 326.96 
 150418  -53.138  25.794  39.829  1.69 326.98 
 150419  -53.113  25.794  39.865  1.69 327.00 
 150420  -53.088  25.794  39.901  1.68 327.02 
 150421  -53.063  25.794  39.937  1.68 327.04 
 150422  -53.038  25.794  39.974  1.68 327.06 
 150423  -53.013  25.794  40.010  1.68 327.08 
 150424  -52.988  25.794  40.046  1.68 327.09 
 150425  -52.963  25.794  40.082  1.68 327.05 
 150426  -52.938  25.794  40.119  1.67 327.02 
 150427  -52.913  25.794  40.155  1.67 326.99 
 150428  -52.888  25.794  40.191  1.67 326.96 
 150429  -52.863  25.794  40.227  1.67 326.93 
 150430  -52.838  25.794  40.264  1.66 326.90 
 150431  -52.813  25.794  40.300  1.66 326.87 
 150432  -52.788  25.794  40.336  1.66 326.83 
 150433  -52.763  25.794  40.372  1.66 326.75 
 150434  -52.738  25.794  40.408  1.66 326.67 
 150435  -52.713  25.794  40.445  1.66 326.58 
 150436  -52.688  25.794  40.481  1.65 326.50 
 150437  -52.663  25.794  40.517  1.65 324.47 
 150438  -52.638  25.794  40.553  1.64 324.44 
 150439  -52.613  25.794  40.589  1.64 324.41 
 150440  -52.588  25.794  40.626  1.64 324.39 
 150441  -52.563  25.794  40.662  1.64 324.39 
 150442  -52.538  25.794  40.698  1.64 324.39 
 150443  -52.513  25.794  40.734  1.64 324.39 
 150444  -52.488  25.794  40.770  1.63 324.39 
 150445  -52.463  25.794  40.807  1.63 324.39 
 150446  -52.438  25.794  40.843  1.63 324.39 
 150447  -52.413  25.794  40.879  1.63 324.39 
 150448  -52.388  25.794  40.915  1.63 324.37 
 150449  -52.363  25.794  40.951  1.63 324.33 
 150450  -52.338  25.794  40.987  1.62 324.29 
 150451  -52.313  25.794  41.024  1.62 324.25 
 150452  -52.288  25.794  41.060  1.62 324.20 
 150453  -52.263  25.794  41.096  1.62 324.16 
 150454  -52.238  25.794  41.132  1.61 324.12 
 150455  -52.213  25.794  41.168  1.61 324.08 
 150456  -52.188  25.794  41.204  1.61 324.01 
 150457  -52.163  25.794  41.240  1.61 323.89 
 150458  -52.138  25.794  41.277  1.61 323.78 
 150459  -52.113  25.794  41.313  1.61 323.66 
 150460  -52.088  25.794  41.349  1.61 323.54 
 150461  -52.063  25.794  41.385  1.61 323.43 
 150462  -52.038  25.794  41.421  1.61 323.31 
 150463  -52.013  25.794  41.457  1.61 323.19 
 150464  -51.988  25.794  41.493  1.61 323.12 
 150465  -51.963  25.794  41.529  1.61 322.12 
 150466  -51.938  25.794  41.566  1.61 322.07 
 150467  -51.913  25.794  41.602  1.61 322.01 
 150468  -51.888  25.794  41.638  1.60 321.96 
 150469  -51.863  25.794  41.674  1.60 321.90 
 150470  -51.838  25.794  41.710  1.60 321.85 
 150471  -51.813  25.794  41.746  1.60 321.80 
 150472  -51.788  25.794  41.782  1.60 321.77 
 150473  -51.763  25.794  41.818  1.60 321.77 
 150474  -51.738  25.794  41.854  1.60 321.77 
 150475  -51.713  25.794  41.891  1.60 321.78 
 150476  -51.688  25.794  41.927  1.59 321.78 
 150477  -51.663  25.794  41.963  1.59 321.78 
 150478  -51.638  25.794  41.999  1.59 321.79 
 150479  -51.613  25.794  42.035  1.59 321.79 
 150480  -51.588  25.794  42.071  1.59 321.81 
 150481  -51.563  25.794  42.107  1.59 321.84 
 150482  -51.538  25.794  42.143  1.59 321.87 
 150483  -51.513  25.794  42.179  1.59 321.91 
 150484  -51.488  25.794  42.215  1.58 321.94 
 150485  -51.463  25.794  42.252  1.58 321.97 
 150486  -51.438  25.794  42.288  1.58 322.00 
 150487  -51.413  25.794  42.324  1.58 322.04 
 150488  -51.388  25.794  42.360  1.58 322.06 
 150489  -51.363  25.794  42.396  1.58 322.09 
 150490  -51.338  25.794  42.432  1.58 322.11 
 150491  -51.313  25.794  42.468  1.58 322.14 
 150492  -51.288  25.794  42.504  1.58 322.07 
 150493  -51.263  25.794  42.540  1.58 322.12 
 150494  -51.238  25.794  42.576  1.58 322.17 
 150495  -51.213  25.794  42.612  1.58 322.21 
 150496  -51.188  25.794  42.648  1.58 322.25 
 150497  -51.163  25.794  42.684  1.58 322.23 
 150498  -51.138  25.794  42.721  1.58 322.21 
 150499  -51.113  25.794  42.757  1.58 322.18 
 150500  -51.088  25.794  42.793  1.57 322.16 
 150501  -51.063  25.794  42.829  1.57 322.14 
 150502  -51.038  25.794  42.865  1.57 322.12 
 150503  -51.013  25.794  42.901  1.57 322.10 
 150504  -50.988  25.794  42.937  1.57 322.03 
 150505  -50.963  25.794  42.973  1.57 321.89 
 150506  -50.938  25.794  43.009  1.57 321.75 
 150507  -50.913  25.794  43.045  1.57 321.61 
 150508  -50.888  25.794  43.081  1.56 321.47 
 150509  -50.863  25.794  43.117  1.56 321.33 
 150510  -50.838  25.794  43.153  1.56 321.19 
 150511  -50.813  25.794  43.189  1.56 321.05 
 150512  -50.788  25.794  43.225  1.56 320.91 
 150513  -50.763  25.794  43.261  1.56 320.78 
 150514  -50.738  25.794  43.297  1.56 320.65 
 150515  -50.713  25.794  43.333  1.56 320.52 
 150516  -50.688  25.794  43.369  1.56 320.39 
 150517  -50.663  25.794  43.406  1.56 320.25 
 150518  -50.638  25.794  43.442  1.56 320.12 
 150519  -50.613  25.794  43.478  1.56 319.99 
 150520  -50.588  25.794  43.514  1.55 319.99 
 150521  -50.563  25.794  43.550  1.55 320.01 
 150522  -50.538  25.794  43.586  1.55 320.03 
 150523  -50.513  25.794  43.622  1.55 320.06 
 150524  -50.488  25.794  43.658  1.56 320.08 
 150525  -50.463  25.794  43.694  1.56 320.10 
 150526  -50.438  25.794  43.730  1.56 320.12 
 150527  -50.413  25.794  43.766  1.56 320.15 
 150528  -50.388  25.794  43.802  1.56 320.15 
 150529  -50.363  25.794  43.838  1.56 320.16 
 150530  -50.338  25.794  43.874  1.56 320.17 
 150531  -50.313  25.794  43.910  1.56 320.18 
 150532  -50.288  25.794  43.946  1.56 320.19 
 150533  -50.263  25.794  43.982  1.56 320.20 
